	日期	事件标题	国家	区域	消费品名称	涉及的消费品数量	伤害事件	事件来源	消费品一级类别	消费品二级类别	链接	伤害类型	严重程度	消费品危害类型	消费品一级危害类型	消费品二级危害类型	消费者年龄	消费者受教育程度	消费者职业	健康状况	消费品问题部件	尺寸	绳索及类似物	不透气	填充物	锐利边缘	部件空隙或开口	尖角	光滑表面	粗糙表面	小零件	昼夜	温度	湿度	海拔	稳定性	腐蚀性	速度	腐蚀物	坎坷	爬坡	下坡	地面摩擦	斜坡	楼梯	灰尘	静电	辐射	警示标识缺失	高温表面	高温液体	高温气体	低温表面	低温液体	低温气体	明火	高低电压	过热	漏电	短路	接触不良	铁芯发热	散热不良	稳定性噪音危害	变动性噪音危害	脉冲性噪音危害	爆炸性气体	爆炸性粉尘	爆炸性喷雾	聚合爆炸	蒸发爆炸	液体混合爆炸	爆炸性化合物	固体爆炸性物质	爆炸性气体	旋转部件牵扯	飞行物体撞击	移动部件挤压	机械稳定性	机械强度	弹性组件失控	压力空间失控	热辐射危害	激光辐射	紫外线辐射	X光线辐射	高频电磁辐射	低频电磁辐射	甲醛	乙醛	丙烯醛	其它有毒醛类	蒽类化合物	菲类化合物	芘类化合物	其它有毒芳香稠环类化合物类	N-杂环化合物	S-杂环化合物	O-杂环化合物	其它有毒杂环类化合物	有机氟化物	有机氯化物	有机溴化物	其它有毒有机氯化物	一氧化氮	一氧化碳	氯气	臭氧	氯化氢	硫化氢	其它有毒气体	砷	镉	铬	铜	汞	镍	铅	其它有毒重金属及其化合物	硫酸	盐酸	氢氧化钠	其它有毒酸碱类物	氢氰酸	氰化钾	氰化氢	其它无机氰化物	尘螨	蛔虫卵	绦虫卵	其它寄生虫危害	甲肝病毒	甲型流感病毒	轮状病毒	禽流感病毒	其它原生微生物危害	皮肤癣真菌	着色真菌	孢子丝菌	新生隐球菌	假丝酵母菌	曲霉	毛霉	卡氏肺孢菌	其它真核细胞微生物危害	大肠杆菌	沙门氏菌	副溶血性弧菌	金黄色葡萄球菌	腊样芽孢肝菌	其它原核细胞微生物危害
32	20210617	【美国】凯迪拉克、GMC汽车召回	中国	不详	T6 	1	召回发布日期2021/6/3 召回发布国家或地区美国 制造商通用汽车有限责任公司 车型XT5, XT6, ACADIA 召回数量572 缺陷及后果通用汽车有限责任公司 (GM) 正在召回部分 2021 年款 Cadillac XT5、XT6 和 GMC Acadia 汽车。燃料供应管路可能没有正确连接和固定。连接和固定不当的燃料供应管路可能会松动或脱落，导致燃料泄漏，增加火灾风险。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/usa/202106/t20210617_98450.html	烧伤	2	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
33	20210608	【欧盟】梅赛德斯-奔驰汽车召回	中国	不详	GLE, GLS 	1	召回发布日期2021/6/3 召回发布国家或地区欧盟 制造商梅赛德斯-奔驰 车型GLE, GLS 召回数量不详 缺陷及后果空调系统的冷凝水排水软管可能没有正确安装，可能会自发脱落。因此，冷凝水可能进入乘客舱并腐蚀电气元件，这可能导致短路，增加火灾风险。此外，这种腐蚀可能会导致不同的电气系统发生故障，增加事故风险。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/oum/202106/t20210608_98267.html	烧伤,电击伤	2	物理危害	高/低温物质危害,电气危害	高温物质危害,触电危害	未知	未知	未知	未知	水软管	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
34	20210608	【欧盟】梅赛德斯-奔驰汽车召回	中国	不详	C-Class 	1	召回发布日期2021/6/2 召回发布国家或地区欧盟 制造商梅赛德斯-奔驰 车型C-Class 召回数量不详 缺陷及后果左燃料箱紧固带可能没有正确拧紧，可能会松动，导致碰到燃料箱，被传动轴损坏。这可能会导致燃料泄漏，造成火灾风险增加，对后面的交通构成风险。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/oum/202106/t20210608_98282.html	烧伤	2	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
35	20210604	【澳大利亚】斯巴鲁汽车召回	中国	不详	Impreza、XV 	1	召回发布日期2021/6/2 召回发布国家或地区澳大利亚 制造商斯巴鲁（澳大利亚）私人有限公司 车型Impreza、XV 召回数量57088 缺陷及后果由于发动机控制模块(ECM)编程不当，点火线圈可能过热，造成短路，可能会烧断点火线圈保险丝。如果点火线圈保险丝熔断，发动机可能会在驾驶时停止，且无法重新启动。这可能会增加事故风险，对车辆乘客和其他道路使用者造成严重受伤或死亡。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/adly/202106/t20210604_98217.html	烫伤,电击伤,死亡	4	物理危害	电气危害	触电危害	未知	未知	未知	未知	点火线圈,发动机,驾驶	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
36	20210624	【美国】GENESIS SUPREME汽车召回	中国	不详	VORTEX, WANDERER 	1	召回发布日期2021/6/2 召回发布国家或地区美国 制造商Genesis Supreme RV 车型VORTEX, WANDERER 召回数量460 缺陷及后果Genesis Supreme RV（Genesis）正在召回某些2020-2021年款Genesis、Vortex和Wanderer bumper pull、low profile第五轮拖车，车上配备Dometic 3燃烧器烹饪炉。炉灶的鞍形阀固定螺栓可能拧得过紧，这可能损坏O形密封圈，导致连续的气体泄漏。气体泄漏会增加火灾风险。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/usa/202106/t20210624_98565.html	烧伤	2	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
37	20210602	【韩国】现代汽车召回	中国	不详	现代 Grandeur(IG) 	1	召回发布日期2021/5/31 召回发布国家或地区韩国 制造商现代汽车有限公司 车型现代 Grandeur(IG) 召回数量191661 缺陷及后果召回原因为液压电子控制单元(HECU)系统内电路基板短路可能造成液压电子控制单元 (HECU) 受损。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/hangg/202106/t20210602_98149.html	电击伤	2	物理危害	电气危害	触电危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
38	20210602	【韩国】现代汽车召回	中国	不详	狮跑 (QL), K7(YG) 	1	召回发布日期2021/5/31 召回发布国家或地区韩国 制造商起亚汽车有限公司 车型狮跑 (QL), K7(YG) 召回数量286838 缺陷及后果召回原因为液压电子控制单元(HECU)系统内电路基板短路可能造成液压电子控制单元 (HECU) 受损。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/hangg/202106/t20210602_98150.html	电击伤	2	物理危害	电气危害	触电危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
39	20210602	【韩国】现代汽车召回	中国	不详	Genesis/G80(DH) 	1	召回发布日期2021/5/31 召回发布国家或地区韩国 制造商现代汽车有限公司 车型Genesis/G80(DH) 召回数量222084 缺陷及后果召回原因为液压电子控制单元 (HECU) 系统内电路基板短路可能造成液压电子控制单元 (HECU) 受损。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/hangg/202106/t20210602_98148.html	电击伤	2	物理危害	电气危害	触电危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
40	20210608	【欧盟】梅赛德斯-奔驰汽车召回	中国	不详	E-Class, AMG GT 	1	召回发布日期2021/5/31 召回发布国家或地区欧盟 制造商梅赛德斯-奔驰 车型E-Class, AMG GT 召回数量不详 缺陷及后果由于螺钉连接不良，起动机电机正极电缆可能会因起动机的相对运动而损坏。因此，电缆可能会接触到起动机的外壳并导致短路，这可能造成发动机熄火并增加火灾风险。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/oum/202106/t20210608_98272.html	烧伤,电击伤	2	物理危害	高/低温物质危害,电气危害	高温物质危害,触电危害	未知	未知	未知	未知	发动机,熄火	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
41	20210602	【澳大利亚】现代汽车召回	中国	不详	现代Genesis (DH) 	1	召回发布日期2021/5/30 召回发布国家或地区澳大利亚 制造商现代汽车公司澳大利亚有限公司 车型现代Genesis (DH) 召回数量1203 缺陷及后果由于制造错误，防抱死制动系统（ABS）模块中的电子控制电路板在组件暴露于潮湿环境时会短路。由于电路始终处于供电状态，即使车辆关闭，也存在着火的风险。这可能会增加车辆乘员、其他道路使用者和旁观者发生事故、严重受伤或死亡和/或财产损坏的风险。短路不会影响制动系统的功能。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/adly/202106/t20210602_98152.html	烧伤,电击伤,死亡	4	物理危害	电气危害	触电危害	未知	未知	未知	未知	制动系统	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
42	20210602	【澳大利亚】捷恩斯汽车召回	中国	不详	Genesis G80 (DH) 	1	召回发布日期2021/5/30 召回发布国家或地区澳大利亚 制造商捷恩斯汽车澳大利亚公司 车型Genesis G80 (DH) 召回数量124 缺陷及后果由于制造错误，防抱死制动系统（ABS）模块中的电子控制电路板在组件暴露于潮湿环境时会短路。由于电路始终处于供电状态，即使车辆关闭，也存在着火的风险。这可能会增加车辆乘员、其他道路使用者和旁观者发生事故、严重受伤或死亡和/或财产损坏的风险。短路不会影响制动系统的功能。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/adly/202106/t20210602_98151.html	烧伤,电击伤,死亡	4	物理危害	电气危害	触电危害	未知	未知	未知	未知	制动系统	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
43	20210602	【韩国】韩法汽车召回	中国	不详	标致 E-208 Electric, DS3 Crossback E-tense Electric 	1	召回发布日期2021/5/28 召回发布国家或地区韩国 制造商韩法汽车销售有限公司 车型标致 E-208 Electric, DS3 Crossback E-tense Electric 召回数量13 缺陷及后果召回原因为制造的冷却泵轴承不符合规格，使得冷却泵无法正常工作，行驶中导致防冻液无法循环，进而出现牵引蓄电池（驱动蓄电池）过热，造成车速下降，仪表盘出现“请停车”的提示，持续行驶更可能造成熄火。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/hangg/202106/t20210602_98115.html	烫伤	2	物理危害	电气危害	触电危害	未知	未知	未知	未知	防冻液,熄火,仪表盘		未知	否	未知	未知	未知	未知	未知	未知	电池	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
44	20210608	【美国】TEMSA汽车召回	中国	不详	TS35C, TS35E, TS45 	1	召回发布日期2021/5/27 召回发布国家或地区美国 制造商Temsa 车型TS35C, TS35E, TS45 召回数量276 缺陷及后果Temsa正在召回某些2018-2021年款TS35和2018-2020年款TS45汽车。密封垫圈可能没有正确安装在先导孔中，从而使高压燃料导轨组件泄漏。在有点火源的情况下发生燃料泄漏会增加火灾风险。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/usa/202106/t20210608_98303.html	烧伤	2	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
45	20210602	【日本】三菱、日产汽车召回	中国	不详	锂离子电池	1	召回发布日期2021/5/27 召回发布国家或地区日本 制造商三菱汽车工业株式会社 车型eK SPACE、ROOX 召回数量23255 缺陷及后果对于锂离子电池的接地螺栓，由于到车体的固定不当，可能会造成接地不良。因此，如在此状态下继续工作，在怠速停止后可能会无法重新启动或导致发动机无法停止，严重情况下，可能会导致车辆火灾。 	召回	家用电器及电器附件	空	https://dpac.samr.gov.cn/qczh/gwzh/rb/202106/t20210602_98128.html	烧伤	2	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	发动机	未知	未知	否	未知	未知	未知	未知	未知	未知	锂离子电池,电池	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
46	20210608	【美国】THOR 汽车召回	中国	不详	RIZE, SCOPE, SEQUENCE, TELLARO 	1	召回发布日期2021/5/26 召回发布国家或地区美国 制造商Thor 大型客车公司 车型RIZE, SCOPE, SEQUENCE, TELLARO 召回数量53 缺陷及后果Thor 大型客车公司（TMC）正在召回某些 2022 年款 Rize、Scope、Sequence 和 Tellaro 汽车。Flex-190 太阳能电池板接线盒可能短路。短路可能会导致接线盒过热，增加火灾风险。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/usa/202106/t20210608_98308.html	烧伤,烫伤,电击伤	2	物理危害	高/低温物质危害,电气危害	高温物质危害,触电危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	电池	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	是	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
47	20210608	【美国】KZRV汽车召回	中国	不详	SPORTTREK, STRATUS 	1	召回发布日期2021/5/26 召回发布国家或地区美国 制造商KZRV, L.P. 公司 车型SPORTTREK, STRATUS 召回数量117 缺陷及后果KZRV, L.P. 公司（KZRV）正在召回某些 2021 年款 Stratus 和 SportTrek 拖车。热水器电路用尺寸不正确的断路器接线，这可能会阻止断路器跳闸，并且无法提供足够的接线防护。 接线防护不当会增加车辆起火的风险。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/usa/202106/t20210608_98307.html	烧伤	2	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	未知		未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
48	20210608	【美国】皮尔斯汽车召回	中国	不详	VELOCITY 	1	召回发布日期2021/5/26 召回发布国家或地区美国 制造商皮尔斯制造公司 车型ARROW XT, ENFORCER, IMPEL, QUANTUM, SABER, VELOCITY 召回数量2416 缺陷及后果皮尔斯制造公司 (Pierce) 正在召回部分 2017-2021 年款 Arrow XT、Enforcer、Impel、Quantum、Saber 和 Velocity 汽车。密封垫圈可能没有正确安装在先导孔中，从而使高压燃料导轨组件泄漏。在有点火源的情况下发生燃料泄漏会增加火灾风险。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/usa/202106/t20210608_98304.html	烧伤	2	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	未知	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
49	20210603	【美国】GRAND DESIGN汽车召回	中国	不详	IMAGINE, MOMENTUM, TRANSCEND 	1	召回发布日期2021/5/26 召回发布国家或地区美国 制造商Grand Design 房车有限公司 车型IMAGINE, MOMENTUM, TRANSCEND 召回数量55508 缺陷及后果Grand Design 房车有限公司（Grand Design）正在召回某些2016-2021年款Imagine、Transcend和Momentum旅行拖车。控制LP气体压力的LP调节器可能会出现故障，从而导致气体压力过大，设备火焰增高。过大的气体压力和大于预期的设备火焰会增加火灾的风险。 	召回	交通工具及相关产品	空	https://dpac.samr.gov.cn/qczh/gwzh/usa/202106/t20210603_98186.html	烧伤	2	物理危害	高/低温物质危害	高温物质危害	未知	未知	未知	未知	房车	未知	未知	否	未知	未知	未知	未知	未知	未知	未知	未知	空	空	空	空	否	空	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	是	未知	未知	未知	未知	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
