	日期	事件标题	国家	区域	消费品名称	涉及的消费品数量	伤害事件	事件来源	消费品一级类别	消费品二级类别	链接	伤害类型	严重程度	消费品危害类型	消费品一级危害类型	消费品二级危害类型	消费者年龄	消费者受教育程度	消费者职业	健康状况	消费品问题部件	尺寸	绳索及类似物	不透气	填充物	锐利边缘	部件空隙或开口	尖角	光滑表面	粗糙表面	小零件	昼夜	温度	湿度	海拔	稳定性	腐蚀性	速度	腐蚀物	坎坷	爬坡	下坡	地面摩擦	斜坡	楼梯	灰尘	静电	辐射	警示标识缺失	高温表面	高温液体	高温气体	低温表面	低温液体	低温气体	明火	高低电压	过热	漏电	短路	接触不良	铁芯发热	散热不良	稳定性噪音危害	变动性噪音危害	脉冲性噪音危害	爆炸性气体	爆炸性粉尘	爆炸性喷雾	聚合爆炸	蒸发爆炸	液体混合爆炸	爆炸性化合物	固体爆炸性物质	爆炸性气体	旋转部件牵扯	飞行物体撞击	移动部件挤压	机械稳定性	机械强度	弹性组件失控	压力空间失控	热辐射危害	激光辐射	紫外线辐射	X光线辐射	高频电磁辐射	低频电磁辐射	甲醛	乙醛	丙烯醛	其它有毒醛类	蒽类化合物	菲类化合物	芘类化合物	其它有毒芳香稠环类化合物类	N-杂环化合物	S-杂环化合物	O-杂环化合物	其它有毒杂环类化合物	有机氟化物	有机氯化物	有机溴化物	其它有毒有机氯化物	一氧化氮	一氧化碳	氯气	臭氧	氯化氢	硫化氢	其它有毒气体	砷	镉	铬	铜	汞	镍	铅	其它有毒重金属及其化合物	硫酸	盐酸	氢氧化钠	其它有毒酸碱类物	氢氰酸	氰化钾	氰化氢	其它无机氰化物	尘螨	蛔虫卵	绦虫卵	其它寄生虫危害	甲肝病毒	甲型流感病毒	轮状病毒	禽流感病毒	其它原生微生物危害	皮肤癣真菌	着色真菌	孢子丝菌	新生隐球菌	假丝酵母菌	曲霉	毛霉	卡氏肺孢菌	其它真核细胞微生物危害	大肠杆菌	沙门氏菌	副溶血性弧菌	金黄色葡萄球菌	腊样芽孢肝菌	其它原核细胞微生物危害
10	2021/5/27	【美国】Umbrosa 伞召回　　2021-05-27	欧盟 	不详	伞	1	伞臂肘部在使用过程中可能会断裂，造成受伤危险。	标准院2021国外召回情况	日用杂品	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/mg_207/202106/t20210602_98112.html	空	0	物理危害	机械危害	潜在能量危害	空	未知	未知	未知	空	空	无	否	无	无	无	无	未知	未知	空	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	未知	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
11	2021/5/27	【欧盟】睡袋召回2021-05-27	欧盟 	不详	婴儿睡袋 	1	拉链的拉头可能会脱落，产生小零件。儿童可能将其放入口中并因此窒息。	标准院2021国外召回情况	空	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202106/t20210608_98258.html	窒息	3	空	空	空	空	未知	未知	未知	空	空	无	否	无	无	无	无	未知	未知	拉链	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
12	2021/5/28	【欧盟】玩具枪套装召回2021-05-28	中国	不详	儿童玩具	1	吸盘很容易脱落。如果儿童将射弹放进嘴里，吸盘可能会脱落并阻塞呼吸道。	标准院2021国外召回情况	空	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202105/t20210531_98063.html	空	0	空	空	空	空	未知	未知	未知	空	空	无	否	无	无	无	无	未知	未知	空	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
13	2021/5/28	【欧盟】Rattle set摇铃套装召回2021-05-28	中国	不详	儿童玩具	1	套装中的瓶状摇铃太小了。儿童可能将其放入口中并因此窒息。	标准院2021国外召回情况	空	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202105/t20210531_98062.html	窒息	3	空	空	空	空	未知	未知	未知	空	空	无	否	无	无	无	无	未知	未知	空	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
14	2021/5/28	【欧盟】史莱姆玩具召回2021-05-28	中国	不详	儿童玩具	1	硼迁移量	标准院2021国外召回情况	空	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202105/t20210531_98061.html	空	0	空	空	空	空	未知	未知	未知	空	空	无	否	无	无	无	无	未知	未知	空	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
15	2021/5/28	【欧盟】Brompton 可折叠电动自行车召回2021-05-28	不详	不详	电动自行车	1	由于软件错误，当用户在紧急情况下尝试刹车时，无故障安全防护功能可能无法运行，并且电气系统可能会使自行车保持行驶，从而导致受伤。	标准院2021国外召回情况	交通工具及相关产品	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202106/t20210601_98071.html	空	0	空	空	空	空	未知	未知	未知	刹车	空	无	否	无	无	无	无	未知	未知	空	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
16	2021/5/28	【欧盟】木制拼图——奶牛木制玩具召回2021-05-28	中国	不详	儿童玩具	1	小零件（耳朵和尾巴）很容易从玩具上脱落。幼童可能会将其放入口中并因此窒息。	标准院2021国外召回情况	空	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202106/t20210601_98068.html	窒息	3	空	空	空	空	未知	未知	未知	空	空	无	否	无	无	无	无	未知	未知	空	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
17	2021/5/28	【欧盟】带吸盘的大象毛绒玩具召回2021-05-28	中国	不详	儿童玩具	1	小零件（纽扣和带丝带的吸盘）可能很容易从玩具上脱落。幼童可能会将脱落的物件放入口中，并因此窒息。	标准院2021国外召回情况	空	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202106/t20210601_98067.html	窒息	3	空	空	空	空	未知	未知	未知	空	空	无	否	无	无	无	无	未知	未知	空	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
18	2021/5/30	【澳大利亚】公路自行车召回2021-05-30	不详	不详	自行车	1	自行车弯把的壁厚可能太薄，弯把连接集成制动器和变速杆的夹紧螺钉可能拧（或重新拧）得太紧。这可能会导致弯把开裂或断裂。如果弯把开裂或断裂，转向控制可能变得松动，增加事故或受伤的风险。	标准院2021国外召回情况	空	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/adly/202106/t20210602_98156.html	空	0	物理危害	机械危害	潜在能量危害	空	未知	未知	未知	转向	空	无	否	无	无	无	无	未知	未知	空	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	未知	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
19	2021/5/31	【澳大利亚】能将图像投射到墙上的手电筒召回2021-05-31	不详	不详	手电筒	1	产品的纽扣电池仓可能没有充分固定，电池可能很容易被拿到。如果幼童拿到纽扣电池并吞咽，可能会遭受内部烧伤，这可能会导致严重的疾病甚至死亡。此外，电池可能会对幼儿造成窒息危险。	标准院2021国外召回情况	空	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/adly/202106/t20210602_98157.html	窒息,烧伤,死亡	4	物理危害	高/低温物质危害	高温物质危害	空	未知	未知	未知	空	空	无	否	无	无	无	无	未知	未知	电池	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	有	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
20	2021/5/31	【日本】婴儿车召回2021-05-31	不详	不详	婴儿车	1	有一个后轮轮胎可能会脱出。	标准院2021国外召回情况	空	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/rb_212/202106/t20210603_98197.html	空	0	空	空	空	空	未知	未知	未知	后轮,轮胎	空	无	否	无	无	无	无	未知	未知	空	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
21	2021/6/1	【欧盟】Growing pet可膨胀玩具召回	中国	不详	玩具	1	放入水中后，膨胀材料的尺寸会增大超过50％。儿童可能会将玩具放入嘴里并吞咽。随着玩具膨胀，可能会对幼儿呼吸道或肠道造成致命堵塞。	标准院2021国外召回情况	空	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202106/t20210608_98256.html	空	0	空	空	空	空	未知	未知	未知	空		无	否	无	无	无	无	未知	未知	空	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
22	2021/6/1	【欧盟】Growing pet可膨胀玩具召回	中国	不详	玩具	1	放入水中后，膨胀材料的尺寸会增大超过50％。儿童可能会将玩具放入嘴里并吞咽。随着玩具膨胀，可能会对幼儿呼吸道或肠道造成致命堵塞。	标准院2021国外召回情况	空	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202106/t20210608_98257.html	空	0	空	空	空	空	未知	未知	未知	空		无	否	无	无	无	无	未知	未知	空	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
23	2021/6/1	【欧盟】Growing Pet/Chelonian Egg可膨胀玩具召回	中国	不详	玩具	1	放入水中后，膨胀材料的尺寸会增大超过50％。儿童可能会将玩具放入口中并吞咽。随着玩具膨胀，可能会对幼儿呼吸道或肠道造成致命的堵塞。	标准院2021国外召回情况	空	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202106/t20210608_98264.html	空	0	空	空	空	空	未知	未知	未知	空		无	否	无	无	无	无	未知	未知	空	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
24	2021/6/2	【欧盟】MICUL FERMIER 潜水泵召回	中国	不详	潜水泵	1	电源线未正确固定。可触及的电线可能会碰触到外壳部件的锋利边缘。电线可能会脱落或损坏，露出可触及的带电导体。由于保护导体的连续性可能中断，可触及的金属部件可能会带电。用户可能会碰到可触及的带电部件，遭到电击。	标准院2021国外召回情况	日用杂品	空	http://dpac.samr.gov.cn/xfpzh/xfpgwzh/om_208/202106/t20210608_98263.html	空	0	物理危害	机械危害	形状和表面性能危害	空	未知	未知	未知	空	空	无	否	无	有	无	无	未知	未知	空	空	空	空	空	空	否	空	无	无	无	无	空	否	否	否	否	否	否	无	无	无	无	无	无	未知	未知	未知	未知	未知	未知	未知	未知	无	无	无	否	无	无	无	无	无	无	无	否	否	否	否	是	未知	未知	未知	否	无	无	无	否	否	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无	无
