召回时间,召回地区,召回公司,召回产品,召回内容,标题内容,页面地址
20210624,澳大利亚,起亚汽车,,召回发布日期：2021/6/20 召回发布国家或地区：澳大利亚 制造商：起亚澳大利亚私人有限公司 车型：MQ4索兰托MPI、KA4 Carnival GDI 召回数量：767 缺陷及后果：燃料供应管在制造期间可能已经损坏，这可能导致燃料泄漏。如果发生燃料泄漏，这可能会导致发动机舱起火。车辆起火可能会增加事故风险，对车辆乘客和其他道路使用者造成严重受伤或死亡。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【澳大利亚】起亚汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/adly/202106/t20210624_98572.html
20210624,澳大利亚,吉普汽车,,召回发布日期：2021/6/20 召回发布国家或地区：澳大利亚 制造商：FCA 澳大利亚私人有限公司 车型：大切诺基 (WK) 召回数量：11632 缺陷及后果：在某些车辆中，来自曲轴位置传感器的信号可能会失效。这可能导致发动机熄火（发动机功率损失），并且无法重新启动发动机。突然失去发动机功率增加了发生事故以及车辆乘员和/或其他道路使用者受伤或死亡的风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【澳大利亚】吉普汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/adly/202106/t20210624_98571.html
20210624,澳大利亚,吉普汽车,,召回发布日期：2021/6/20 召回发布国家或地区：澳大利亚 制造商：FCA 澳大利亚私人有限公司 车型：Cherokee (KL) 召回数量：203 缺陷及后果：变速器油冷却器 (TOC) 软管可能是用固化不当的橡胶制造的。这种橡胶可能会破裂，导致传动液泄漏。从TOC软管泄漏的传动液可能会接触点火源，导致车辆起火。车辆起火可能会增加车辆乘员和/或旁观者受伤或死亡以及财产损失的风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【澳大利亚】吉普汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/adly/202106/t20210624_98570.html
20210623,韩国,捷豹路虎汽车,,召回发布日期：2021/6/18 召回发布国家或地区：韩国 制造商：捷豹路虎汽车（韩国）有限公司 车型：揽胜运动 3.0D，揽胜运动 5.0，揽胜运动 5.0SC 召回数量：320 缺陷及后果：召回原因为后扰流板制造过程中因错误粘合，使得后扰流板外罩和内部模具的粘合面脱落，行驶中车辆后上部可能出现噪音，后扰流板外罩脱落对后方车辆安全行驶造成影响。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【韩国】捷豹路虎汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/hangg/202106/t20210623_98523.html
20210623,韩国,梅赛德斯-奔驰汽车,,"召回发布日期：2021/6/18 召回发布国家或地区：韩国 制造商：梅赛德斯-奔驰汽车（韩国）有限公司 车型：CLA 220, CLA 250 4MATIC, GLA 200 d 4MATIC, GLA 200 d, GLA 250, GLA 220, GLA 250 4MATIC, Mercedes-AMG GLA 45 4MATIC, A 200, Mercedes-AMG A 45 4MATIC, B 200 d, B 220 召回数量：760 缺陷及后果：召回原因为供应商生产工艺错误使得转向轴万向节不符合规格，安装在万向节叉的轴承松动可能造成噪音，长时间持续行驶将导致轴承从万向节脱落，驾驶员无法调整转向。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",【韩国】梅赛德斯-奔驰汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/hangg/202106/t20210623_98522.html
20210624,德国,大众汽车,,召回发布日期：2021/6/18 召回发布国家或地区：德国 制造商：大众汽车公司 车型：Tiguan 召回数量：958 缺陷及后果：后座的座椅锁有问题。如果发生事故，座椅可能会失控松动，从而增加受伤的风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【德国】大众汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/deg/202106/t20210624_98567.html
20210624,欧盟,标致汽车,,"召回发布日期：2021/6/18 召回发布国家或地区：欧盟 制造商：标致 车型：3008, 508 召回数量：不详 缺陷及后果：电池中可能发生短路。这可能会导致过热，增加起火风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",【欧盟】标致汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/oum/202106/t20210624_98536.html
20210623,德国,梅赛德斯-奔驰汽车,,召回发布日期：2021/6/17 召回发布国家或地区：德国 制造商：梅赛德斯-奔驰汽车公司 车型：Sprinter 召回数量：492 缺陷及后果：对于带有电驱动器和附加电池的变体，高压电池模块可能未被正确连接，随着时间的推移，会发生松动并可能掉落到道路上。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【德国】梅赛德斯-奔驰汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/deg/202106/t20210623_98521.html
20210623,德国,梅赛德斯-奔驰汽车,,召回发布日期：2021/6/17 召回发布国家或地区：德国 制造商：梅赛德斯-奔驰汽车公司 车型：Sprinter（BR 910） 召回数量：4422 缺陷及后果：前制动软管可能会接触到轮拱的内衬并因摩擦而损坏。在这种情况下，就会存在制动液泄漏的可能性，从而导致制动效果随着液位的下降而降低。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【德国】梅赛德斯-奔驰汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/deg/202106/t20210623_98520.html
20210625,美国,日产汽车,,召回发布日期：2021/6/17 召回发布国家或地区：美国 制造商：日产北美汽车有限公司 车型：SENTRA 召回数量：138736 缺陷及后果：日产北美汽车有限公司 (Nissan) 正在召回部分 2020-2021 年款 Sentra 汽车。左和/或右横拉杆可能会弯曲。弯曲的横拉杆可能会断裂，导致转向失控，增加了撞车风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【美国】日产汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/usa/202106/t20210625_98624.html
20210624,日本,五十铃、UD卡车,,召回发布日期：2021/6/17 召回发布国家或地区：日本 制造商：五十铃汽车株式会社 车型：GIGA，FORWARD，CONDOR 召回数量：43702 缺陷及后果：对于大中型卡车的制动装置，由于驻车制动器的继动阀内部的树脂活塞材质选择不当，可能会被空气电路中的水分水解，该活塞可能因制动气压而损坏。因此，空气从制动阀泄漏，无法释放驻车制动器，刹车时可能会有拖拽感。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【日本】五十铃、UD卡车召回,https://dpac.samr.gov.cn/qczh/gwzh/rb/202106/t20210624_98549.html
20210624,日本,日野、UD 卡车,,召回发布日期：2021/6/17 召回发布国家或地区：日本 制造商：五十铃汽车株式会社 车型：GIGA，FORWARD，CONDOR 召回数量：43429 缺陷及后果：对于大中型卡车，由于车速表控制程序不当，如果在程序启动时在特定条件下进行按键操作，警告灯点亮，车速表等仪表可能无法正常工作。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【日本】日野、UD 卡车召回,https://dpac.samr.gov.cn/qczh/gwzh/rb/202106/t20210624_98548.html
20210624,英国,保时捷汽车,,召回发布日期：2021/6/16 召回发布国家或地区：英国 制造商：保时捷 车型：TAYCAN、PANAMERA 召回数量：84 缺陷及后果：右前下纵臂可能不符合所需规格。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【英国】保时捷汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/yingg/202106/t20210624_98619.html
20210617,日本,宝马汽车,,召回发布日期：2021/6/15 召回发布国家或地区：日本 制造商：宝马汽车公司 车型：BMW 118d、BMW 218d Gran Tourer、BMW 320d、BMW 523d、BMW 523d Touring、BMW X3 xDrive 20d、BMW X5 xDrive 35d、MINI COOPER D Clubman、MINI COOPER SD Clubman、MINI COOPER SD 5 Door、MINI COOPER SD、MINI COOPER D CROSSOVER、MINI COOPER D CROSSOVER A4、MINI COOPER SD CROSSOVER 召回数量：121 缺陷及后果：对于柴油发动机，由于正时链的制造管理不当，可能使用了一些未经表面处理的零部件。因此，正时链在使用过程中拉伸，发动机发出异响，严重情况下，气门正时偏移，发动机停止，可能会导致无法重新启动。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【日本】宝马汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/rb/202106/t20210617_98473.html
20210617,日本,丰田汽车,,召回发布日期：2021/6/15 召回发布国家或地区：日本 制造商：丰田株式会社 车型：丰田 GENEO 召回数量：577 缺陷及后果：对于发动机式叉车的燃油系统，由于喷油器成型时的条件管理不当，强度可能会不足。因此，由于反复的共轨压力（燃油压力），喷油器的入口部分产生裂缝，可能会导致燃油泄漏。 国家市场监督管理总局缺陷产品管理中心提示：如果您发现您的产品出现类似问题，可以访问本网站“缺陷信息报告”栏目 (dpac.samr.gov.cn/qxts) 提交详细信息，或者拨打 010-59799616 进行咨询。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【日本】丰田汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/rb/202106/t20210617_98472.html
20210625,美国,JAYCO汽车,,召回发布日期：2021/6/15 召回发布国家或地区：美国 制造商：Jayco 公司 车型：WHITE HAWK 召回数量：43 缺陷及后果：Jayco 公司 (Jayco) 正在召回部分 2021 年款 White Hawk 旅行拖车。金属电箱可能没有接地。未接地的金属电箱可能会导致触电，增加受伤的风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【美国】JAYCO汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/usa/202106/t20210625_98625.html
20210625,美国,IC 汽车,,召回发布日期：2021/6/15 召回发布国家或地区：美国 制造商：纳威司达公司 车型：CE 召回数量：33 缺陷及后果：纳威司达公司（Navistar）正在召回某些2014年款IC Bus CE，2019年款IC Bus CE和2022年款IC Bus CE校车。这些车上没有配备足够的紧急出口。因此，这些汽车未达到联邦机动车安全标准第 217 条“客车紧急出口和窗户保留与释放”的要求。缺少紧急出口会导致乘客在紧急情况下无法下车，从而增加他们受伤的风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【美国】IC 汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/usa/202106/t20210625_98622.html
20210617,韩国,福特汽车,,召回发布日期：2021/6/15 召回发布国家或地区：韩国 制造商：福特汽车（韩国）销售有限公司 车型：Aviator 召回数量：2098 缺陷及后果：召回原因为图像处理模块 B(IPM-B)和附件协议接口模块 (APIM) 之间的信号发生错误，无法提供正常的后方摄像头录像信号。倒车时，音频系统显示器出现后方摄像头的空白画面，或者是扭曲的图像，影响驾驶员的后方视野，从而可能发生碰撞。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【韩国】福特汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/hangg/202106/t20210617_98470.html
20210624,欧盟,斯巴鲁汽车,,"召回发布日期：2021/6/15 召回发布国家或地区：欧盟 制造商：斯巴鲁 车型：Impreza, XV 召回数量：不详 缺陷及后果：后稳定器支架上的螺栓可能会随着时间而松动。松动的支架可能与其他组件碰触，导致损坏，增加事故风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",【欧盟】斯巴鲁汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/oum/202106/t20210624_98547.html
20210624,欧盟,三菱汽车,,"召回发布日期：2021/6/15 召回发布国家或地区：欧盟 制造商：三菱 车型：Lancer Station Wagon, Lancer, Colt, Pajero Pinin, Space Runner, L400 / Space Gear, Pajero 召回数量：不详 缺陷及后果：NADI（非叠氮驾驶员充气机）型安全气囊可能密封不当，导致湿气进入推进剂。如果推进剂随后变干，则可能导致密度下降，造成燃烧速率过高。因此，安全气囊可能无法按设计展开，提供的防护不足，增加了受伤的风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",【欧盟】三菱汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/oum/202106/t20210624_98546.html
20210624,欧盟,捷豹汽车,,召回发布日期：2021/6/15 召回发布国家或地区：欧盟 制造商：捷豹 车型：E-Pace 召回数量：不详 缺陷及后果：驾驶员安全带预张紧器在发生事故时可能无法工作。这可能会增加受伤风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【欧盟】捷豹汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/oum/202106/t20210624_98545.html
20210624,欧盟,梅赛德斯-奔驰汽车,,"召回发布日期：2021/6/15 召回发布国家或地区：欧盟 制造商：梅赛德斯-奔驰 车型：C-Class, E-Class 召回数量：不详 缺陷及后果：后头枕可能没有正确固定。因此，一旦发生事故，它们可能会移位或从座椅上脱落，从而增加受伤的风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",【欧盟】梅赛德斯-奔驰汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/oum/202106/t20210624_98544.html
20210624,欧盟,梅赛德斯-奔驰客车/轻型商用车,,召回发布日期：2021/6/15 召回发布国家或地区：欧盟 制造商：梅赛德斯-奔驰 车型：Sprinter 召回数量：不详 缺陷及后果：前轴制动软管在其使用寿命期间可能因摩擦而损坏。这可能降低制动功能，增加事故风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【欧盟】梅赛德斯-奔驰客车/轻型商用车召回,https://dpac.samr.gov.cn/qczh/gwzh/oum/202106/t20210624_98543.html
20210624,欧盟,沃尔沃汽车,,"召回发布日期：2021/6/15 召回发布国家或地区：欧盟 制造商：沃尔沃 车型：S60, V60, V60CC, S90, V90, V90CC, S90L, XC60 and XC90. 召回数量：不详 缺陷及后果：低压燃料泵的15A保险丝可能会熔断。因此，发动机可能会熄火且无法启动，从而增加了发生事故的风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",【欧盟】沃尔沃汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/oum/202106/t20210624_98541.html
20210624,欧盟,保时捷汽车,,"召回发布日期：2021/6/15 召回发布国家或地区：欧盟 制造商：保时捷 车型：Panamera, Taycan 召回数量：不详 缺陷及后果：下轴横拉杆可能会断裂。因此，车辆操控可能会受到影响，可能会失控，增加了发生事故的风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",【欧盟】保时捷汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/oum/202106/t20210624_98542.html
20210624,欧盟,奥迪汽车,,"召回发布日期：2021/6/15 召回发布国家或地区：欧盟 制造商：奥迪 车型：A4, A4 Cabrio, RS4, A6, RS6 召回数量：不详 缺陷及后果：高田制造的乘客安全气囊充气机中使用的推进剂可能会因长时间暴露在高温高湿环境下而发生降解，从而导致材料出现质的变化。在展开安全气囊时，过大的内部压力可能会导致充气机主体破裂，金属碎片可能会穿过缓冲材料，对乘客造成伤害。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",【欧盟】奥迪汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/oum/202106/t20210624_98540.html
20210624,欧盟,梅赛德斯-奔驰客车/轻型商用车,,召回发布日期：2021/6/15 召回发布国家或地区：欧盟 制造商：梅赛德斯-奔驰 车型：Sprinter 召回数量：不详 缺陷及后果：电子稳定程序 (ESP) 软件不适合车辆结构。这可能导致在某些驾驶情况下发生事故的风险增加。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【欧盟】梅赛德斯-奔驰客车/轻型商用车召回,https://dpac.samr.gov.cn/qczh/gwzh/oum/202106/t20210624_98539.html
20210624,欧盟,福特汽车,,"召回发布日期：2021/6/15 召回发布国家或地区：欧盟 制造商：福特 车型：Fiesta, Ecosport 召回数量：不详 缺陷及后果：安全带卷盘机构可能有缺陷。因此，在急刹的情况下，乘客可能无法被约束在适当位置，增加了受伤的风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",【欧盟】福特汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/oum/202106/t20210624_98538.html
20210625,美国,UTILIMASTER汽车,,召回发布日期：2021/6/14 召回发布国家或地区：美国 制造商：Shyft 集团 车型：VELOCITY 召回数量：80 缺陷及后果：Shyft集团正在召回某些2021年款Utilimaster Velocity汽车。轮胎和载客信息标牌给出的载客人数是一，而实际载客人数为二。因此，这些车辆不符合联邦机动车安全标准第 110 款：“轮胎选择和轮辋”的要求。不正确的载客量信息可能会导致车辆超载，增加撞车风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【美国】UTILIMASTER汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/usa/202106/t20210625_98623.html
20210624,英国,丰田汽车,,召回发布日期：2021/6/14 召回发布国家或地区：英国 制造商：丰田 车型：YARIS HV 召回数量：19992 缺陷及后果：由于不适当的软件，防滑控制ECU可能无法完成其所有处理任务。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【英国】丰田汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/yingg/202106/t20210624_98609.html
20210617,德国,梅赛德斯-奔驰汽车,,召回发布日期：2021/6/14 召回发布国家或地区：德国 制造商：梅赛德斯-奔驰汽车公司 车型：Vito和V-Klasse 召回数量：865 缺陷及后果：这些车辆的制动钳支架的强度不足，可能导致制动性能降低并增加事故风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【德国】梅赛德斯-奔驰汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/deg/202106/t20210617_98469.html
20210617,德国,梅赛德斯-奔驰汽车,,召回发布日期：2021/6/14 召回发布国家或地区：德国 制造商：梅赛德斯-奔驰汽车公司 车型：Vito和V-Class 召回数量：732 缺陷及后果：车顶导轨的中央支撑存在脱离的可能性。因此，在驾驶或发生事故时，车顶负载可能会松动，这会增加受伤风险，并对其他道路使用者构成危险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【德国】梅赛德斯-奔驰汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/deg/202106/t20210617_98468.html
20210617,韩国,保时捷汽车,,召回发布日期：2021/6/14 召回发布国家或地区：韩国 制造商：韩国保时捷汽车股份有限公司 车型：Macan S 柴油 召回数量：805 缺陷及后果：召回原因为，为了提高排放氮氧化物的排气控制系统的效率，确认需要更新发动机控制软件。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【韩国】保时捷汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/hangg/202106/t20210617_98458.html
20210624,美国,起亚汽车,,召回发布日期：2021/6/14 召回发布国家或地区：美国 制造商：起亚汽车美国公司 车型：K5 召回数量：846 缺陷及后果：起亚汽车美国公司（Kia）正在召回部分配备 2.5L T-GDI 发动机的 2021-2022 年款 K5 汽车。机架式电机驱动力转向 (R-MDPS) 系统缺乏诊断通信故障的能力。如果在启用车道追踪辅助 (LFA) 的情况下绕弯道行驶时发生通信故障，转向辅助水平可能无法正确调整，从而导致所需的转向力突然增加。突然加大转向力可能会增加发生撞车的危险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【美国】起亚汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/usa/202106/t20210624_98561.html
20210624,美国,ROSSMONSTER汽车,,召回发布日期：2021/6/13 召回发布国家或地区：美国 制造商：Rossmonster Vans有限责任公司 车型：RAM PROMASTER 召回数量：2 缺陷及后果：Rossmonster Vans有限责任公司（Rossmonster）正在召回某些2018年款Ram Promaster汽车。炉灶的鞍形阀固定螺栓可能拧得过紧，这可能损坏O形密封圈，导致连续的气体泄漏。气体泄漏会增加火灾风险。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【美国】ROSSMONSTER汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/usa/202106/t20210624_98562.html
20210624,英国,梅赛德斯奔驰汽车,,召回发布日期：2021/6/11 召回发布国家或地区：英国 制造商：梅赛德斯奔驰巴士 车型：SPRINTER MINIBUS 召回数量：10 缺陷及后果：将制动踏板连接到轴承座的销的锁止垫圈可能会松动。 版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号,【英国】梅赛德斯奔驰汽车召回,https://dpac.samr.gov.cn/qczh/gwzh/yingg/202106/t20210624_98603.html
