召回时间,召回地区,召回公司,召回产品,召回内容,标题内容,页面地址
20210427,,中国第一汽车集团有限公司,奔腾X40汽车," 日前，中国第一汽车集团有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，委托一汽奔腾轿车有限公司向国家市场监督管理总局备案了召回计划，决定自
2021
年
7
月
23
日起，召回
2019
年
4
月
24
日至
2020
年
9
月
4
日期间生产的部分
2019
款奔腾
X40
，共计
43087
台。  本次召回范围内车辆由于碳罐总成设计存在瑕疵，在车辆正常行驶过程中，有可能出现车辆异常熄火，在极端情况下，有导致车辆发生事故的风险，存在安全隐患。一汽奔腾轿车有限公司将为召回范围内的车辆免费检查更换新结构碳罐总成，以消除安全隐患。  本次召回活动是在国家市场监督管理总局启动缺陷调查情况下开展的。受调查影响，一汽奔腾轿车有限公司决定采取召回措施，消除安全隐患。  一汽奔腾轿车有限公司将以挂号信等形式通知相关用户。用户可通过手机、固话拨打客户服务热线
400-888-8080
或向一汽奔腾轿车经销商咨询。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",中国第一汽车集团有限公司召回部分奔腾X40汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202104/t20210427_97444.html
20210416,,宝马（中国）汽车贸易有限公司,进口宝马6系汽车," 日前，宝马（中国）汽车贸易有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。自
2021
年
4
月
16
日起，召回部分生产日期从
2019
年
5
月
10
日
至
2019
年
5
月
14
日的进口
6
系汽车，共计
11
台。  本次召回范围内部分车辆，位于发动机舱左后部的制动管路可能与接地螺栓干涉。可能导致制动管路表面随着时间的推移而磨损，长时间磨损后可能引发制动管路表面生锈甚至发生泄漏，造成制动踏板明显变软、踏板行程明显变长，会增加发生事故的风险，存在安全隐患。  宝马（中国）汽车贸易有限公司将免费为召回范围内的车辆更换改进后的制动管路，以消除安全隐患。  本次召回活动是在国家市场监督管理总局启动缺陷调查情况下开展的。受调查影响，宝马（中国）汽车贸易有限公司决定采取召回措施，消除安全隐患。  宝马（中国）汽车贸易有限公司将以挂号信或互联驾驶消息等形式，通知相关用户召回事宜。用户可拨打宝马售后服务热线：
400-800-6666
（固话或手机拨打均可），了解此次召回的详细信息。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",宝马（中国）汽车贸易有限公司召回部分进口宝马6系汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202104/t20210416_97236.html
20210416,,丰田汽车（中国）投资有限公司,进口丰田威飒汽车," 日前，丰田汽车（中国）投资有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。决定自
2021
年
7
月
15
日起，召回
2012
年
4
月
10
日至
2015
年
7
月
1
日期间生产的部分进口丰田威飒汽车，共计
2109
辆。  本次召回范围内部分车辆，因驾驶席车门合页处的车门线束与防水罩发生干涉后处于弯曲状态，造成车辆长期使用后侧空气囊传感器线束可能会因金属疲劳导致发生断线，引起空气囊警告灯点亮。当车辆发生碰撞时，侧空气囊和帘式空气囊可能无法正常展开，增大了乘员在碰撞事故中受伤的风险，存在安全隐患。  丰田汽车（中国）投资有限公司将委托广汽丰田销售店为召回范围内车辆检查驾驶席车门线束，如线束存在异常则免费更换为合格线束，以消除安全隐患。  应急处置措施：召回维修前，车辆在使用过程中如出现空气囊警告灯点亮的情况，请用户尽快联系就近的经销商进行检查维修。  丰田汽车（中国）投资有限公司将以挂号信等形式通知相关用户。用户可致电广汽丰田顾客服务中心：
800-830-8888
或
400-830-8888
，获取此次召回的相关信息。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",丰田汽车（中国）投资有限公司召回部分进口丰田威飒汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202104/t20210416_97235.html
20210416,,一汽-大众汽车有限公司,进口奥迪汽车," 日前，
一汽
-
大众汽车有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。决定自
2021
年
4
月
30
日起，召回
2018
年
7
月
27
日至
2020
年
12
月
15
日生产的部分进口
A6 Avant
、
A6 Allroad
、
S6
、
A7
、
RS7
车辆，共计
701
辆。  由于供应商制造过程中的偏差，本次召回范围内部分车辆仪表板副驾驶前气囊盖板的弱化线未完全弱化。在车辆发生事故时，可能导致副驾驶前气囊不能完全展开，在极端情况下可能会导致气囊带异物弹出，存在安全隐患。  一汽
-
大众汽车有限公司将委托奥迪授权经销商，免费为召回范围内的车辆检查仪表板气囊盖板弱化线位置的织物切割情况，如没有切割或没有完全切割则按照维修指导进行切割，以消除安全隐患。  一汽
-
大众汽车有限公司将通过挂号信、短信等方式通知相关车主，奥迪授权经销商也会主动联系相关用户安排召回维修事宜。用户可致电一汽
-
大众汽车有限公司奥迪客户服务热线：
400-817-1666
，了解此次召回的详细信息。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",一汽-大众汽车有限公司召回部分进口奥迪汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202104/t20210416_97234.html
20210416,,东风悦达起亚汽车有限公司,KX5汽车," 日前，东风悦达起亚汽车有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划，决定自
2021
年
6
月
15
日起，召回
2016
年
1
月
26
日至
2018
年
12
月
8
日期间生产的的
KX5
汽车，共计
89431
辆。  本次召回范围内车辆由于制动系统
HECU
（
Hydraulic Electronic Control Unit
，液压电子控制单元）内部可能发生短路，极端情况下会导致发动机舱起火，存在安全隐患。  东风悦达起亚汽车有限公司将免费为召回范围内车辆更换保险盒内保险丝，同时对召回范围内搭载
ESC
（
Electronic Stability Controller
车身电子稳定控制系统）和
EPB
（
Electrical Park Brake
电子驻车制动系统）功能的车辆升级
ECU
软件。召回范围内车辆更换保险丝盒内保险丝后，如后续
HECU
内部短路导致保险熔断问题，无论车辆使用年限和行驶里程，东风悦达起亚将为客户免费更换
HECU
，以消除安全隐患。 东风悦达起亚汽车有限公司将通过经销商以挂号信、短信、电话等方式通知相关车主。用户可拨打客户服务热线
400-799-0000
进行咨询。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",东风悦达起亚汽车有限公司召回KX5汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202104/t20210416_97233.html
20210409,,梅赛德斯-奔驰（中国）汽车销售有限公司,进口A级、CLA、GLE SUV汽车,"日前，梅赛德斯
-
奔驰（中国）汽车销售有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划，自
2021
年
4
月
9
日起召回以下车辆。  （一）生产日期在
2020
年
7
月
30
日至
2020
年
8
月
6
日期间的部分进口
A
级、
CLA
车辆，共计
33
辆。   由于供应商生产偏差，本次召回范围内车辆右后座椅
ISOFIX
右外固定锁扣或未被准确安装，可能影响儿童座椅在相关位置处的固定。若车辆发生碰撞，下部
ISOFIX
固定装置的约束功能将受到影响，这将增加儿童在未完全固定的儿童座椅上受伤的风险，存在安全隐患。  梅赛德斯
-
奔驰（中国）汽车销售有限公司将通过授权经销商为受影响车辆检查
ISOFIX
固定支架，如支架不符合要求则进行更换，以消除安全隐患。  应急处置措施：在检查车辆是否存在此问题之前，用户不应使用右后座椅处的
ISOFIX
固定装置。如果要在右后座椅上安装儿童座椅，则只可使用可以用车辆安全带固定的儿童座椅。  （二）生产日期在
2019
年
7
月
22
日至
2019
年
12
月
29
日期间的部分进口
GLE SUV
车辆，共计
24
辆。   本次召回范围内的车辆可能安装了轮胎制造商大陆集团需要召回的轮胎。由于制造商在轮胎固化过程中的工艺偏差，受影响轮胎胎体可能受损，导致轮胎失压或胎面部分或完全分离，存在安全隐患。  梅赛德斯
-
奔驰（中国）汽车销售有限公司将通过授权经销商为召回范围内的车辆免费检查所安装轮胎的生产信息，如果是受影响批次则更换轮胎，以消除安全隐患。  （三）生产日期在
2018
年
11
月
13
日至
2020
年
5
月
4
日期间的部分进口
GLE SUV
车辆，共计
14
辆。   由于供应商生产偏差，本次召回范围内车辆的仪表板可能不符合规格，无法确保仪表板表面与承托部的完全粘合。若车辆发生事故，可能影响副驾驶前置安全气囊充气，增加乘员受伤的风险，存在安全隐患。  梅赛德斯
-
奔驰（中国）汽车销售有限公司将通过授权经销商为受影响车辆免费更换仪表板，以消除安全隐患。  梅赛德斯
-
奔驰授权服务中心将通过挂号信等方式通知有关用户此次召回事宜。用户可以通过座机或手机拨打服务热线：
400-818-1188
咨询（服务时间为周一至周日，全天
24
小时）。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",梅赛德斯-奔驰（中国）汽车销售有限公司召回部分进口A级、CLA、GLE SUV汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202104/t20210409_97097.html
20210409,,奇瑞汽车股份有限公司,奇瑞瑞虎3x汽车," 日前，奇瑞汽车股份有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。决定自
2021
年
4
月
15
日起，召回
2016
年
8
月
13
日至
2019
年
4
月
30
日生产的部分奇瑞瑞虎
3x
汽车，共计
82867
辆。  本次召回范围内车辆，由于发动机线束与前舱线束接插件固定在发动机上，此位置振动大，易引起接插件偶发性的接触不良，极端情况可能引起发动机熄火失去动力，存在安全隐患。奇瑞汽车股份有限公司将为召回范围内的车辆进行核查，对存在隐患的车辆处理发动机线束和前舱线束接插件并调整固定位置，以消除安全隐患。  本次召回活动是在国家市场监督管理总局启动缺陷调查情况下开展的。受调查影响，奇瑞汽车股份有限公司决定采取召回措施，消除安全隐患。  奇瑞汽车股份有限公司将通过电话、短信、挂号信等形式通知相关用户。用户可致电奇瑞汽车股份有限公司客户服务热线
400-883-8888
咨询相关事宜。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
、关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",奇瑞汽车股份有限公司召回部分奇瑞瑞虎3x汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202104/t20210409_97096.html
20210402,,保时捷（中国）汽车销售有限公司,进口911、Boxster、Cayman、Taycan系列汽车," 日前，保时捷（中国）汽车销售有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。将自
2021
年
4
月
26
日起，召回
2020
年
10
月
14
日至
2020
年
12
月
23
日期间生产的部分进口
2021
款
911
、
Boxster
、
Cayman
、
Taycan
系列汽车，共计
257
辆。  本次召回范围内的部分车辆由于供应商制造工艺的原因，造成位于车辆前悬架和后悬架下托臂处的锁紧螺母的内螺纹边缘存在卷边，导致锁紧螺母可能没有按规定力矩拧紧。在车辆行驶一段时间后，可能导致前、后悬架发生相对位移，从而损坏周边的部件。在极端情况下，悬架部件松动会影响车辆的操控性，存在安全隐患。  保时捷（中国）汽车销售有限公司将为召回范围内的车辆免费检查前悬架和后悬架下托臂周围的部件，如有部件损坏则更换相应的部件；同时使用改进后的锁紧螺母和紧固螺栓安装前悬架和后悬架的相关部件，确保锁紧螺母按照规定的力矩安装，以消除安全隐患。  保时捷（中国）汽车销售有限公司将以挂号信等形式通知相关车主。用户可登录保时捷（中国）汽车销售有限公司官方网站或拨打免费客户服务中心热线：
400-820-5911
及授权保时捷中心电话，了解本次召回的详细信息。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",保时捷（中国）汽车销售有限公司召回部分进口911、Boxster、Cayman、Taycan系列汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202104/t20210402_97035.html
20210402,,湖北新楚风汽车股份有限公司,运油车和教练车,"日前，湖北新楚风汽车股份有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划，召回部分运油车和教练车。具体信息如下：  （一）自
2021
年
4
月
2
日起，召回
2018
年
3
月
9
日至
2018
年
11
月
9
日期间生产的部分运油车，共计
10
辆。   本次召回范围内车辆的侧防护由于生产环节把控不严，使用不对应车型的侧防护，导致侧防护前缘至前轮轮胎周向切面距离（实测距离为
550mm
）不符合国家相关标准的要求（车辆侧防护前缘到前轮周向切面之后
300mm
范围之内）。在车辆使用过程中，可能将行人、非机动车或机动车卷入车底，造成人员伤亡或财产损失的重大事故发生，存在安全隐患。湖北新楚风汽车股份有限公司将为召回范围内的车辆免费更换符合标准要求的侧防护装置，以消除安全隐患。  （二）自
2021
年
4
月
8
日起，召回
2018
年
4
月
25
日至
2018
年
9
月
29
日期间生产的部分教练车，共计
9
辆。   本次召回范围内车辆由于生产环节把控不严，导致前下防护漏装，不符合国家相关标准的要求。在车辆使用过程中，可能将行人、非机动车或机动车卷入车底，造成人员伤亡或财产损失的重大事故发生，存在安全隐患。湖北新楚风汽车股份有限公司，将对召回范围内的车辆免费补装符合标准要求的前下防护装置，以消除安全隐患。  本次召回活动是在国家市场监督管理总局启动缺陷调查情况下开展的。受调查影响，湖北新楚风汽车股份有限公司决定采取召回措施，消除安全隐患。  湖北新楚风汽车股份有限公司将通过经销商，以挂号信、短信、电话等方式通知相关车主。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",湖北新楚风汽车股份有限公司召回部分运油车和教练车,https://dpac.samr.gov.cn/qczh/gnzhqc/202104/t20210402_97034.html
20210402,,一汽-大众汽车有限公司,国产奥迪A6L汽车," 日前，一汽
-
大众汽车有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。决定自
2021
年
4
月
16
日起召回
2018
年
2
月
8
日至
2020
年
7
月
27
日生产的部分国产
A6L 40TFSI
和
A6L 45TFSI
汽车，共
191,981
辆。  本次召回范围内的车辆，由于隔热板供应商制造过程中的问题，部分隔热板可能压合不良，存在分层变形，使用一段时间后个别隔热板可能与排气管发生局部搭接，出现受热碳化的情况。极端的情况下，其中间层的
EPDM
（三元乙丙橡胶）与氧气充分接触可能导致隔热板起火，存在安全隐患。  一汽
-
大众汽车有限公司将委托奥迪授权经销商，为召回范围内的车辆免费更换优化后的隔热板，以消除安全隐患。  一汽
-
大众汽车有限公司将通过挂号信、短信等方式通知车主，奥迪授权经销商会根据召回计划主动联系相关用户并安排免费召回维修事宜。用户可致电一汽
-
大众汽车有限公司奥迪客户服务热线：
400-817-1666
，了解此次召回的详细信息。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。    版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",一汽-大众汽车有限公司召回部分国产奥迪A6L汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202104/t20210402_97033.html
20210323,,浙江豪情汽车制造有限公司,XC40汽车," 日前，浙江豪情汽车制造有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。决定自即日起召回
2020
年
3
月
13
日至
2021
年
2
月
19
日生产的
2021
年款
XC40
汽车，共计
465
辆。  本次召回范围内的部分车辆由于供应商原因，动力电池能量控制模块（
BECM
）中的微处理器重设，可能导致行驶中高压电池连接断开。行驶中没有预警，高压系统存在意外断开的风险。在极端情况下，行驶途中可能失去动力，存在安全隐患。车辆的转向系统、制动系统均正常工作。  浙江豪情汽车制造有限公司将对召回范围内的车辆免费升级
BECM
软件，以消除安全隐患。同时，库存车辆将在消除缺陷后进行销售。  浙江豪情汽车制造有限公司将以挂号信等形式通知客户。召回开始后，沃尔沃汽车授权经销商将主动联系相关车主，安排召回事宜。用户可通过手机和固定电话拨打沃尔沃汽车售后服务热线
10108666
进行咨询，此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",浙江豪情汽车制造有限公司召回部分XC40汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202103/t20210323_96827.html
20210323,,现代汽车（中国）投资有限公司,进口起亚斯汀格汽车," 日前，现代汽车（中国）投资有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。决定自
2021
年
4
月
28
日起，召回
2017
年
10
月
30
日至
2018
年
9
月
21
日生产的部分进口起亚斯汀格
2.0GT
汽车，共计
32
辆。  本次召回范围内部分车辆的制动系统
HECU
（
Hydraulic Electronic Control Unit
，液压电子控制单元）内部可能发生短路，极端情况下会导致发动机舱起火，存在安全隐患。  现代汽车（中国）投资有限公司将为召回范围内的车辆免费更换保险盒内保险丝，将大容量保险丝更换为较低容量保险丝。若
HECU
内部发生短路，较低容量的保险丝会及时熔断，可避免因短路导致车辆起火的风险，以消除安全隐患。车辆更换保险盒内保险丝后，如后续出现
HECU
内部短路导致保险熔断问题，无论车辆使用年限和行驶里程，现代汽车（中国）投资有限公司将为用户车辆免费更换
HECU
。  应急处置方法：车辆召回维修前，如果用户发现故障灯亮或
ABS
灯亮，建议将车辆停靠路边，拨打进口起亚客户电话：
400-882-2060
请求救援；如果用户发现发动机舱冒烟、闻到糊味或发现车辆发动机舱起火时，应迅速撤离、使用灭火器灭火或拨打火警救援。  现代汽车（中国）投资有限公司将通过经销商以挂号信、电话等方式通知相关车主。用户可用固话或手机拨打客户服务热线：
400-882-2060
进行咨询。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",现代汽车（中国）投资有限公司召回部分进口起亚斯汀格汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202103/t20210323_96826.html
20210323,,克莱斯勒（中国）汽车销售有限公司,进口高性能版自由光汽车," 日前，克莱斯勒（中国）汽车销售有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。决定自
即
日起，召回部分进口
2014-2015
年款的
3.2L
和
2.4L
的
Trailhawk
高性能版
Cherokee
自由光汽车，共计
2549
辆。具体如下：  （一）
2014
年
3
月
26
日至
2015
年
1
月
25
日期间生产的部分
Trailhawk
高性能版（
3.2L
）
Cherokee
自由光汽车，共计
477
辆。  （二）
2014
年
4
月
1
日至
2015
年
1
月
22
日期间生产的部分
Trailhawk
高性能版（
2.4L
）
Cherokee
自由光，共计
2072
辆。  本次召回范围内的部分车辆，由于动力传输单元
PTU
的输入轴花键和变速器输出轴之间的相对运动可能会导致输入轴花键的齿磨损，最终可能导致变速器和
PTU
内的差速器之间无法啮合。如果发生这种情况，扭矩将无法在前轮和变速器之间传递，从而导致车辆行驶时失去动力、车辆静止时失去驻车（
PARK
）功能，存在安全隐患。  克莱斯勒
(
中国
)
汽车销售有限公司将为召回范围内的车辆免费
刷新传动系统控制模块和电子驻车制动器
的
软件
，以消除安全隐患。此外，将对
PTU
因召回原因产生的故障的保修期延长至
8
年（即
3
年
+5
年）或
24
万公里，先到为准。  克莱斯勒
（中国）
汽车销售有限公司将通过挂号信等方式通知有关用户此次召回事宜。用户可拨打服务热线：
400-650-0118
或向授权经销商进行咨询。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",克莱斯勒（中国）汽车销售有限公司召回部分进口高性能版自由光汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202103/t20210323_96825.html
20210323,,日产（中国）投资有限公司再次,进口英菲尼迪FX35和FX45汽车," 日前，日产（中国）投资有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。自
2021
年
4
月
13
日起，召回
2007
年
4
月
10
日至
2008
年
10
月
17
日生产的部分进口英菲尼迪
FX35
和
FX45
汽车，共计
3179
辆。  本次召回范围内车辆，
供应商
生产过程中
副驾安全气囊
的
气袋折叠宽度不一致
。
在气袋较窄的情况下气囊作动时气体发生器产生的气体流动路
径
受限，
造成
气袋内部压力
异常
提升，在极端高温环境（
85℃
）下气囊弹出作动时压力过大，气囊可能产生破损，无法达到设计预期的乘员保护性能
，存在安全隐患
。  日产（中国）投资有限公司将通过东风英菲尼迪汽车有限公司，对召回范围内车辆免费更换改善后的气囊模块，以消除安全隐患。  本次召回活动属于
2016
年
8
月
16
日发布的《日产（中国）投资有限公司召回部分进口英菲尼迪和日产风雅汽车》召回活动中的英菲尼迪
FX35
和
FX45
汽车的再次召回，此
前召回活动使用的维修零件
可能存在
新的缺陷，因此需要再次更换
。  日产（中国）投资有限公司将通过东风英菲尼迪汽车有限公司，以挂号信等形式通知相关车主召回事宜。用户可登录英菲尼迪中国官方网站（
www.infiniti.com.cn
），或者拨打英菲尼迪客户服务中心热线：
400-890-9090
获取详细信息。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",日产（中国）投资有限公司再次召回部分进口英菲尼迪FX35和FX45汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202103/t20210323_96824.html
20210323,,浙江豪情汽车制造有限公司,极星2纯电动汽车," 日前，浙江豪情汽车制造有限公司授权、委托极星汽车销售有限公司，根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划。决定即日起，召回
2019
年
12
月
9
日至
2021
年
2
月
4
日生产的
2021
年款国产极星
2
首发版纯电动汽车，共计
2031
辆。  本次召回范围内的车辆由于供应商原因，动力电池能量控制模块（
BECM
）中的微处理器重设，可能导致行驶中高压电池连接断开。行驶中没有预警，高压系统存在意外断开的风险。在极端情况下，行驶途中可能失去动力，存在安全隐患。此时车辆的转向系统、制动系统均正常工作。  浙江豪情汽车制造有限公司将通过汽车远程升级
(OTA)
技术为召回范围内的车辆免费升级动力电池能量控制模块（
BECM
）软件，用户无需到店即可消除安全隐患。对于无法通过汽车远程升级
(OTA)
技术实施召回的车辆，极星汽车销售有限公司将通过极星服务中心联系相关用户，安排车辆回到授权维修服务商免费升级动力电池能量控制模块（
BECM
）软件，以消除安全隐患。同时，未交付车辆将在消除缺陷后进行销售。  极星汽车销售有限公司将以挂号信等形式通知客户。极星汽车将主动联系相关车主，安排召回事宜。用户可通过手机和固定电话拨打极星客户支持热线：
400-617-1017
，进行咨询。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",浙江豪情汽车制造有限公司召回极星2纯电动汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202103/t20210323_96822.html
20210323,,北汽新能源汽车常州有限公司、北京汽车股份有限公司、北汽（广州）汽车有限公司,EX360和EU400纯电动汽车," 日前，北汽新能源汽车常州有限公司、北京汽车股份有限公司、北汽（广州）汽车有限公司根据《缺陷汽车产品召回管理条例》和《缺陷汽车产品召回管理条例实施办法》的要求，向国家市场监督管理总局备案了召回计划，决定自
2021
年
3
月
24
日起，召回
2016
年
11
月
1
日至
2018
年
12
月
21
日生产的
EX360
和
EU400
纯电动汽车，共计
31963
辆。  本次召回范围内车辆，由于部分车辆动力电池系统的一致性差异，在高温环境下长期连续频繁快充，可能导致个别单体电池电芯性能劣化，极端情况下引发偶发失效，引起动力电池起火风险，存在安全隐患。北汽新能源汽车常州有限公司、北京汽车股份有限公司、北汽（广州）汽车有限公司将对召回范围内的车辆动力电池进行免费检测、维修，必要时更换模组或电池包，并升级控制策略软件，以消除安全隐患。本次召回活动是在国家市场监督管理总局启动缺陷调查情况下开展的。受调查影响，北汽新能源汽车常州有限公司、北京汽车股份有限公司、北汽（广州）汽车有限公司决定采取召回措施，消除安全隐患。  北汽新能源汽车常州有限公司、北京汽车股份有限公司、北汽（广州）汽车有限公司将委托北京汽车蓝谷营销服务有限公司通过挂号信、电话、短信等方式通知相关用户。用户可以通过座机或手机拨打服务热线：
400-650-6766
（服务时间为周一至周日，全天
24
小时）咨询。此外，也可登录网站
dpac.samr.gov.cn
、
www.recall.org.cn
，关注微信公众号（
SAMRDPAC
），了解更多信息，反映缺陷线索。  版权所有：国家市场监督管理总局缺陷产品管理中心 京ICP备10046988号-35 备案号：京公海网安备110108001691号",北汽新能源汽车常州有限公司、北京汽车股份有限公司、北汽（广州）汽车有限公司召回EX360和EU400纯电动汽车,https://dpac.samr.gov.cn/qczh/gnzhqc/202103/t20210323_96819.html
